2016-11-09 09:24:46,622 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization started
2016-11-09 09:24:53,402 [main] INFO  org.elasticsearch.node - [Ulik] {0.20.6}[7128]: initialized
2016-11-09 09:24:53,403 [main] INFO  org.elasticsearch.node - [Ulik] {0.20.6}[7128]: starting ...
2016-11-09 09:24:53,751 [main] INFO  org.elasticsearch.transport - [Ulik] bound_address {inet[/0:0:0:0:0:0:0:0:9300]}, publish_address {inet[/192.168.5.29:9300]}
2016-11-09 09:24:57,050 [elasticsearch[Ulik][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Ulik] new_master [Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]], reason: zen-disco-join (elected_as_master)
2016-11-09 09:24:57,095 [main] INFO  org.elasticsearch.discovery - [Ulik] elasticsearchclustername/eYnNUgT0STKhODo5vudoVg
2016-11-09 09:24:57,240 [main] INFO  org.elasticsearch.http - [Ulik] bound_address {inet[/0:0:0:0:0:0:0:0:9200]}, publish_address {inet[/192.168.5.29:9200]}
2016-11-09 09:24:57,240 [main] INFO  org.elasticsearch.node - [Ulik] {0.20.6}[7128]: started
2016-11-09 09:24:58,844 [elasticsearch[Ulik][clusterService#updateTask][T#1]] INFO  org.elasticsearch.gateway - [Ulik] recovered [1] indices into cluster_state
2016-11-09 09:25:32,811 [qtp1983472905-47] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'springMVC': initialization started
2016-11-09 09:25:32,825 [qtp1983472905-47] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'springMVC-servlet': startup date [Wed Nov 09 09:25:32 CST 2016]; parent: Root WebApplicationContext
2016-11-09 09:25:32,829 [qtp1983472905-47] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-mvc.xml]
2016-11-09 09:25:32,975 [qtp1983472905-47] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer - Loading properties file from class path resource [config/paoding/paoding-analyzer.properties]
2016-11-09 09:25:32,975 [qtp1983472905-47] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer - Loading properties file from class path resource [config/profile/config.properties]
2016-11-09 09:25:32,979 [qtp1983472905-47] INFO  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2016-11-09 09:25:33,031 [qtp1983472905-47] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/page/{path}/{file}],methods=[GET]}" onto public java.lang.String com.icinfo.springmvc.common.controller.CommonController.toPage(java.lang.String,java.lang.String)
2016-11-09 09:25:33,032 [qtp1983472905-47] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/es/getdocs],methods=[GET]}" onto public java.lang.String com.icinfo.springmvc.elasticsearch.controller.EsController.getDocs(java.lang.String,java.lang.String,java.lang.String) throws java.lang.Exception
2016-11-09 09:25:33,034 [qtp1983472905-47] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/file/upload],methods=[POST]}" onto public java.lang.String com.icinfo.springmvc.file.controller.UploadController.upload(org.springframework.web.multipart.MultipartFile,org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,org.springframework.ui.Model)
2016-11-09 09:25:33,035 [qtp1983472905-47] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/file/toupload],methods=[GET]}" onto public java.lang.String com.icinfo.springmvc.file.controller.UploadController.toUpload()
2016-11-09 09:25:33,096 [qtp1983472905-47] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springMVC-servlet': startup date [Wed Nov 09 09:25:32 CST 2016]; parent: Root WebApplicationContext
2016-11-09 09:25:33,144 [qtp1983472905-47] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springMVC-servlet': startup date [Wed Nov 09 09:25:32 CST 2016]; parent: Root WebApplicationContext
2016-11-09 09:25:33,241 [qtp1983472905-47] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler 'org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0'
2016-11-09 09:25:33,252 [qtp1983472905-47] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/css/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
2016-11-09 09:25:33,256 [qtp1983472905-47] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/js/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#1'
2016-11-09 09:25:33,411 [qtp1983472905-47] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'springMVC': initialization completed in 600 ms
2016-11-09 09:26:15,652 [qtp1983472905-50] INFO  org.elasticsearch.plugins - [Murmur II] loaded [], sites []
2016-11-09 09:27:14,264 [qtp1983472905-48] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/page/{path}/{file}],methods=[GET]}" onto public java.lang.String com.icinfo.springmvc.common.controller.CommonController.toPage(java.lang.String,java.lang.String)
2016-11-09 09:27:14,274 [qtp1983472905-48] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/file/upload],methods=[POST]}" onto public java.lang.String com.icinfo.springmvc.file.controller.UploadController.upload(org.springframework.web.multipart.MultipartFile,org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,org.springframework.ui.Model)
2016-11-09 09:27:14,275 [qtp1983472905-48] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/file/toupload],methods=[GET]}" onto public java.lang.String com.icinfo.springmvc.file.controller.UploadController.toUpload()
2016-11-09 09:27:14,277 [qtp1983472905-48] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/es/getdocs],methods=[GET]}" onto public java.lang.String com.icinfo.springmvc.elasticsearch.controller.EsController.getDocs(java.lang.String,java.lang.String,java.lang.String) throws java.lang.Exception
2016-11-09 09:27:14,290 [qtp1983472905-48] INFO  org.elasticsearch.plugins - [Asbestos Lady] loaded [], sites []
2016-11-09 09:29:09,998 [qtp1983472905-51] INFO  org.elasticsearch.plugins - [Master Order] loaded [], sites []
2016-11-09 09:30:21,673 [qtp1983472905-50] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/page/{path}/{file}],methods=[GET]}" onto public java.lang.String com.icinfo.springmvc.common.controller.CommonController.toPage(java.lang.String,java.lang.String)
2016-11-09 09:30:21,676 [qtp1983472905-50] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/file/upload],methods=[POST]}" onto public java.lang.String com.icinfo.springmvc.file.controller.UploadController.upload(org.springframework.web.multipart.MultipartFile,org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,org.springframework.ui.Model)
2016-11-09 09:30:21,676 [qtp1983472905-50] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/file/toupload],methods=[GET]}" onto public java.lang.String com.icinfo.springmvc.file.controller.UploadController.toUpload()
2016-11-09 09:30:21,681 [qtp1983472905-50] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/es/getdocs],methods=[GET],produces=[text/html;charset=UTF-8]}" onto public java.lang.String com.icinfo.springmvc.elasticsearch.controller.EsController.getDocs(java.lang.String,java.lang.String,java.lang.String) throws java.lang.Exception
2016-11-09 09:30:25,541 [qtp1983472905-50] INFO  org.elasticsearch.plugins - [Doppelganger] loaded [], sites []
2016-11-09 09:32:19,430 [qtp1983472905-110] INFO  org.elasticsearch.node - [Freakmaster] {0.20.6}[7128]: initializing ...
2016-11-09 09:32:19,431 [qtp1983472905-110] INFO  org.elasticsearch.plugins - [Freakmaster] loaded [], sites []
2016-11-09 09:32:19,671 [qtp1983472905-110] INFO  org.elasticsearch.node - [Freakmaster] {0.20.6}[7128]: initialized
2016-11-09 09:32:19,672 [qtp1983472905-110] INFO  org.elasticsearch.node - [Freakmaster] {0.20.6}[7128]: starting ...
2016-11-09 09:32:19,822 [qtp1983472905-110] INFO  org.elasticsearch.transport - [Freakmaster] bound_address {inet[/0:0:0:0:0:0:0:0:9301]}, publish_address {inet[/192.168.5.29:9301]}
2016-11-09 09:32:23,057 [elasticsearch[Ulik][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Ulik] added {[Freakmaster][AXvSD-_fTsGuVfubhGml7w][inet[/192.168.5.29:9301]],}, reason: zen-disco-receive(join from node[[Freakmaster][AXvSD-_fTsGuVfubhGml7w][inet[/192.168.5.29:9301]]])
2016-11-09 09:32:23,077 [elasticsearch[Freakmaster][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Freakmaster] detected_master [Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]], added {[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]],}, reason: zen-disco-receive(from master [[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]]])
2016-11-09 09:32:23,145 [qtp1983472905-110] INFO  org.elasticsearch.discovery - [Freakmaster] elasticsearchclustername/AXvSD-_fTsGuVfubhGml7w
2016-11-09 09:32:23,284 [qtp1983472905-110] INFO  org.elasticsearch.http - [Freakmaster] bound_address {inet[/0:0:0:0:0:0:0:0:9201]}, publish_address {inet[/192.168.5.29:9201]}
2016-11-09 09:32:23,284 [qtp1983472905-110] INFO  org.elasticsearch.node - [Freakmaster] {0.20.6}[7128]: started
2016-11-09 09:32:26,099 [qtp1983472905-46] INFO  org.elasticsearch.node - [Cardiac] {0.20.6}[7128]: initializing ...
2016-11-09 09:32:26,101 [qtp1983472905-46] INFO  org.elasticsearch.plugins - [Cardiac] loaded [], sites []
2016-11-09 09:32:26,257 [qtp1983472905-46] INFO  org.elasticsearch.node - [Cardiac] {0.20.6}[7128]: initialized
2016-11-09 09:32:26,258 [qtp1983472905-46] INFO  org.elasticsearch.node - [Cardiac] {0.20.6}[7128]: starting ...
2016-11-09 09:32:26,422 [qtp1983472905-46] INFO  org.elasticsearch.transport - [Cardiac] bound_address {inet[/0:0:0:0:0:0:0:0:9302]}, publish_address {inet[/192.168.5.29:9302]}
2016-11-09 09:32:29,657 [elasticsearch[Ulik][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Ulik] added {[Cardiac][B9bKxDuGRj6pDdZ4bflWQA][inet[/192.168.5.29:9302]],}, reason: zen-disco-receive(join from node[[Cardiac][B9bKxDuGRj6pDdZ4bflWQA][inet[/192.168.5.29:9302]]])
2016-11-09 09:32:29,663 [elasticsearch[Freakmaster][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Freakmaster] added {[Cardiac][B9bKxDuGRj6pDdZ4bflWQA][inet[/192.168.5.29:9302]],}, reason: zen-disco-receive(from master [[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]]])
2016-11-09 09:32:29,667 [elasticsearch[Cardiac][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Cardiac] detected_master [Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]], added {[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]],[Freakmaster][AXvSD-_fTsGuVfubhGml7w][inet[/192.168.5.29:9301]],}, reason: zen-disco-receive(from master [[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]]])
2016-11-09 09:32:29,762 [qtp1983472905-46] INFO  org.elasticsearch.discovery - [Cardiac] elasticsearchclustername/B9bKxDuGRj6pDdZ4bflWQA
2016-11-09 09:32:29,847 [qtp1983472905-46] INFO  org.elasticsearch.http - [Cardiac] bound_address {inet[/0:0:0:0:0:0:0:0:9202]}, publish_address {inet[/192.168.5.29:9202]}
2016-11-09 09:32:29,847 [qtp1983472905-46] INFO  org.elasticsearch.node - [Cardiac] {0.20.6}[7128]: started
2016-11-09 09:32:33,141 [qtp1983472905-152] INFO  org.elasticsearch.node - [Architect] {0.20.6}[7128]: initializing ...
2016-11-09 09:32:33,142 [qtp1983472905-152] INFO  org.elasticsearch.plugins - [Architect] loaded [], sites []
2016-11-09 09:32:33,282 [qtp1983472905-152] INFO  org.elasticsearch.node - [Architect] {0.20.6}[7128]: initialized
2016-11-09 09:32:33,282 [qtp1983472905-152] INFO  org.elasticsearch.node - [Architect] {0.20.6}[7128]: starting ...
2016-11-09 09:32:33,407 [qtp1983472905-152] INFO  org.elasticsearch.transport - [Architect] bound_address {inet[/0:0:0:0:0:0:0:0:9303]}, publish_address {inet[/192.168.5.29:9303]}
2016-11-09 09:32:36,595 [elasticsearch[Ulik][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Ulik] added {[Architect][7FUe8N8cRP-6aHAymwnOyA][inet[/192.168.5.29:9303]],}, reason: zen-disco-receive(join from node[[Architect][7FUe8N8cRP-6aHAymwnOyA][inet[/192.168.5.29:9303]]])
2016-11-09 09:32:36,603 [elasticsearch[Cardiac][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Cardiac] added {[Architect][7FUe8N8cRP-6aHAymwnOyA][inet[/192.168.5.29:9303]],}, reason: zen-disco-receive(from master [[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]]])
2016-11-09 09:32:36,604 [elasticsearch[Freakmaster][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Freakmaster] added {[Architect][7FUe8N8cRP-6aHAymwnOyA][inet[/192.168.5.29:9303]],}, reason: zen-disco-receive(from master [[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]]])
2016-11-09 09:32:36,606 [elasticsearch[Architect][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Architect] detected_master [Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]], added {[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]],[Freakmaster][AXvSD-_fTsGuVfubhGml7w][inet[/192.168.5.29:9301]],[Cardiac][B9bKxDuGRj6pDdZ4bflWQA][inet[/192.168.5.29:9302]],}, reason: zen-disco-receive(from master [[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]]])
2016-11-09 09:32:36,788 [qtp1983472905-152] INFO  org.elasticsearch.discovery - [Architect] elasticsearchclustername/7FUe8N8cRP-6aHAymwnOyA
2016-11-09 09:32:36,880 [qtp1983472905-152] INFO  org.elasticsearch.http - [Architect] bound_address {inet[/0:0:0:0:0:0:0:0:9203]}, publish_address {inet[/192.168.5.29:9203]}
2016-11-09 09:32:36,881 [qtp1983472905-152] INFO  org.elasticsearch.node - [Architect] {0.20.6}[7128]: started
2016-11-09 09:32:44,061 [qtp1983472905-49] INFO  org.elasticsearch.node - [Molten Man] {0.20.6}[7128]: initializing ...
2016-11-09 09:32:44,067 [qtp1983472905-49] INFO  org.elasticsearch.plugins - [Molten Man] loaded [], sites []
2016-11-09 09:32:46,047 [qtp1983472905-49] INFO  org.elasticsearch.node - [Molten Man] {0.20.6}[7128]: initialized
2016-11-09 09:32:46,048 [qtp1983472905-49] INFO  org.elasticsearch.node - [Molten Man] {0.20.6}[7128]: starting ...
2016-11-09 09:32:46,184 [qtp1983472905-49] INFO  org.elasticsearch.transport - [Molten Man] bound_address {inet[/0:0:0:0:0:0:0:0:9304]}, publish_address {inet[/192.168.5.29:9304]}
2016-11-09 09:32:49,356 [elasticsearch[Ulik][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Ulik] added {[Molten Man][8XZxi_DOS--4HqS6lSOa1Q][inet[/192.168.5.29:9304]],}, reason: zen-disco-receive(join from node[[Molten Man][8XZxi_DOS--4HqS6lSOa1Q][inet[/192.168.5.29:9304]]])
2016-11-09 09:32:49,359 [elasticsearch[Cardiac][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Cardiac] added {[Molten Man][8XZxi_DOS--4HqS6lSOa1Q][inet[/192.168.5.29:9304]],}, reason: zen-disco-receive(from master [[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]]])
2016-11-09 09:32:49,359 [elasticsearch[Freakmaster][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Freakmaster] added {[Molten Man][8XZxi_DOS--4HqS6lSOa1Q][inet[/192.168.5.29:9304]],}, reason: zen-disco-receive(from master [[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]]])
2016-11-09 09:32:49,360 [elasticsearch[Architect][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Architect] added {[Molten Man][8XZxi_DOS--4HqS6lSOa1Q][inet[/192.168.5.29:9304]],}, reason: zen-disco-receive(from master [[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]]])
2016-11-09 09:32:49,361 [elasticsearch[Molten Man][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Molten Man] detected_master [Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]], added {[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]],[Freakmaster][AXvSD-_fTsGuVfubhGml7w][inet[/192.168.5.29:9301]],[Cardiac][B9bKxDuGRj6pDdZ4bflWQA][inet[/192.168.5.29:9302]],[Architect][7FUe8N8cRP-6aHAymwnOyA][inet[/192.168.5.29:9303]],}, reason: zen-disco-receive(from master [[Ulik][eYnNUgT0STKhODo5vudoVg][inet[/192.168.5.29:9300]]])
2016-11-09 09:32:49,526 [qtp1983472905-49] INFO  org.elasticsearch.discovery - [Molten Man] elasticsearchclustername/8XZxi_DOS--4HqS6lSOa1Q
2016-11-09 09:32:49,632 [qtp1983472905-49] INFO  org.elasticsearch.http - [Molten Man] bound_address {inet[/0:0:0:0:0:0:0:0:9204]}, publish_address {inet[/192.168.5.29:9204]}
2016-11-09 09:32:49,634 [qtp1983472905-49] INFO  org.elasticsearch.node - [Molten Man] {0.20.6}[7128]: started
2016-11-09 09:45:02,461 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization started
2016-11-09 09:45:02,772 [main] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Wed Nov 09 09:45:02 CST 2016]; root of context hierarchy
2016-11-09 09:45:03,150 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-mvc.xml]
2016-11-09 09:45:04,459 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer - Loading properties file from class path resource [config/paoding/paoding-analyzer.properties]
2016-11-09 09:45:04,459 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer - Loading properties file from class path resource [config/profile/config.properties]
2016-11-09 09:45:04,470 [main] INFO  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2016-11-09 09:45:04,981 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/page/{path}/{file}],methods=[GET]}" onto public java.lang.String com.icinfo.springmvc.common.controller.CommonController.toPage(java.lang.String,java.lang.String)
2016-11-09 09:45:04,985 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/es/getdocs],methods=[GET],produces=[text/html;charset=UTF-8]}" onto public java.lang.String com.icinfo.springmvc.elasticsearch.controller.EsController.getDocs(java.lang.String,java.lang.String,java.lang.String) throws java.lang.Exception
2016-11-09 09:45:04,988 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/file/upload],methods=[POST]}" onto public java.lang.String com.icinfo.springmvc.file.controller.UploadController.upload(org.springframework.web.multipart.MultipartFile,org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,org.springframework.ui.Model)
2016-11-09 09:45:04,989 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/file/toupload],methods=[GET]}" onto public java.lang.String com.icinfo.springmvc.file.controller.UploadController.toUpload()
2016-11-09 09:45:05,765 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Wed Nov 09 09:45:02 CST 2016]; root of context hierarchy
2016-11-09 09:45:05,901 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Wed Nov 09 09:45:02 CST 2016]; root of context hierarchy
2016-11-09 09:45:06,072 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler 'org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0'
2016-11-09 09:45:06,109 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/css/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
2016-11-09 09:45:06,116 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/js/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#1'
2016-11-09 09:45:06,359 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3891 ms
2016-11-09 09:45:06,468 [main] INFO  org.elasticsearch.node - [Diamondback] {0.20.6}[2852]: initializing ...
2016-11-09 09:45:06,477 [main] INFO  org.elasticsearch.plugins - [Diamondback] loaded [], sites []
2016-11-09 09:45:09,355 [main] INFO  org.elasticsearch.node - [Diamondback] {0.20.6}[2852]: initialized
2016-11-09 09:45:09,355 [main] INFO  org.elasticsearch.node - [Diamondback] {0.20.6}[2852]: starting ...
2016-11-09 09:45:09,598 [main] INFO  org.elasticsearch.transport - [Diamondback] bound_address {inet[/0:0:0:0:0:0:0:0:9300]}, publish_address {inet[/192.168.5.29:9300]}
2016-11-09 09:45:12,828 [elasticsearch[Diamondback][clusterService#updateTask][T#1]] INFO  org.elasticsearch.cluster.service - [Diamondback] new_master [Diamondback][zVvlcwIbS5m_WEB7sSpFhg][inet[/192.168.5.29:9300]], reason: zen-disco-join (elected_as_master)
2016-11-09 09:45:12,871 [main] INFO  org.elasticsearch.discovery - [Diamondback] elasticsearchclustername/zVvlcwIbS5m_WEB7sSpFhg
2016-11-09 09:45:13,085 [main] INFO  org.elasticsearch.http - [Diamondback] bound_address {inet[/0:0:0:0:0:0:0:0:9200]}, publish_address {inet[/192.168.5.29:9200]}
2016-11-09 09:45:13,085 [main] INFO  org.elasticsearch.node - [Diamondback] {0.20.6}[2852]: started
2016-11-09 09:45:13,713 [elasticsearch[Diamondback][clusterService#updateTask][T#1]] INFO  org.elasticsearch.gateway - [Diamondback] recovered [1] indices into cluster_state
2016-11-09 09:45:20,021 [qtp1083777179-46] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'springMVC': initialization started
2016-11-09 09:45:20,027 [qtp1083777179-46] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'springMVC-servlet': startup date [Wed Nov 09 09:45:20 CST 2016]; parent: Root WebApplicationContext
2016-11-09 09:45:20,031 [qtp1083777179-46] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-mvc.xml]
